Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
lumos-firefly-bike-light-2-lights,Lumos Firefly Bike Light (2 lights),,Lumos,Accessories > Lights,Accessories > Lights,"imported-2025-08-07, imported-ecom, lamp, Lichte, light, Lumos, safety, visibility, Zubehör",true,Title,Default Title,,,,,,,,LUFF-BND-02,0.0,shopify,deny,manual,99.90,,true,true,'810059473300,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/bw-luff-bnd-02-5-1.jpg?v=1754584796,1,Lumos Firefly Bike Light (2 lights),false,Lumos Firefly Bike Light (2 lights),,,,,LUFF-BND-02,new,FALSE,Lumos,,,,,,,,,,g,,55.99,active
casco-ultra-e-bike-mips-emerald-green-ml,Casco Ultra E-BIKE MIPS - Emerald Green M/L,,Lumos,Accessories > Helmets > MTB,Accessories > Helmets > MTB,"Helme, helmet, imported-2025-08-07, imported-ecom, Lumos, protection, safety, Zubehör",true,Title,Default Title,,,,,,,,LU-ULEBM-GRN-ML,0.0,shopify,deny,manual,229.90,,true,true,'810059474055,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/bw-lu-ulebm-grn-ml-5-1.jpg?v=1754584795,1,Casco Ultra E-BIKE MIPS - Emerald Green M/L,false,Casco Ultra E-BIKE MIPS - Emerald Green M/L,,,,,LHEUT5-N0-GR,new,FALSE,Lumos,,,,,,,,,,g,,131.05,active
casco-ultra-e-bike-mips-onyx-black-ml,Casco Ultra E-BIKE MIPS - Onyx Black M/L,,Lumos,Accessories > Helmets > MTB,Accessories > Helmets > MTB,"Helme, helmet, imported-2025-08-07, imported-ecom, Lumos, protection, safety, Zubehör",true,Title,Default Title,,,,,,,,LHEUT5-N1-BK,0.0,shopify,deny,manual,229.90,,true,true,'810059474017,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/bw-lu-ulebm-bla-ml-5-1.jpg?v=1754584795,1,Casco Ultra E-BIKE MIPS - Onyx Black M/L,false,Casco Ultra E-BIKE MIPS - Onyx Black M/L,,,,,LU-ULEBM-BLA-ML,new,FALSE,Lumos,,,,,,,,,,g,,131.05,active
saddle-venec-ml,Saddle VENEC M/L,"<p>Der ACID VENEC – entwickelt für begeisterte Radfahrer, die steile Anstiege und schwierige Abfahrten mit Finesse bewältigen wollen. Konstruiert, um Dein Fahrerlebnis zu optimieren, kombiniert dieser Sattel innovatives Design mit unübertroffenem Komfort für Deine alpinen Abenteuer. Mit einer Polsterung aus geschichtetem Schaum bietet der ACID VENEC ein perfektes Gleichgewicht zwischen Unterstützung und Komfort. Der speziell geformte Trägerschaum sorgt für die Stabilität Deines Beckens während des Pedalierens, während ein weicherer äußerer Schaum herausragenden Komfort gewährleistet. Um Dein Fahrerlebnis weiter zu verbessern, minimiert der ergonomische Entlastungskanal mit einem zentralen Ausschnitt den Druck auf das weiche Perinealgewebe und gewährleistet so angenehmes Sitzen. Gleichzeitig absorbiert die Stoßdämpfertechnologie zwischen Gestell und Sattel Stöße und Vibrationen beim Fahren auf Schotter- und rauen Oberflächen und sorgt für zusätzlichen Komfort und Kontrolle. Das Deep-Shell-Design unter den Sitzknochen verbessert die Druckverteilung und unterstützt die natürliche Bewegung des Beckens beim Pedalieren, was Deinen Gesamtkomfort und Deine Leistung auf dem Trail verbessert. Mit einem integrierten SILink ist das Anbringen kompatibler Zubehörteile schnell und praktisch und ermöglicht es Dir, Dein Setup für jedes Bike-Abenteuer individuell anzupassen. Optimiert für die Vorgebeugte Position (B) bietet der ACID VENEC Sattel eine perfekte Mischung aus Komfort und Funktionalität und ist somit die ultimative Wahl für Mountainbiker, die das Maximum auf jeder Strecke herausholen wollen.</p>",ACID,Parts > Saddles,Parts > Saddles,"accessory, ACID, imported-2025-08-07, imported-ecom, Sattel, Teile",true,Title,Default Title,,,,,,,,'94843,0.0,shopify,deny,manual,54.90,,true,true,'4054571232427,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/94843-f1-00.png?v=1754584795,1,Saddle VENEC M/L,false,Saddle VENEC M/L,"Der ACID VENEC – entwickelt für begeisterte Radfahrer, die steile Anstiege und schwierige Abfahrten mit Finesse bewältigen wollen. Konstruiert, um Dein Fahrerle",,,,94843,new,FALSE,ACID,,,,,,,,,,g,,20.78,active
quad-lock-out-front-mount-pro,Quad Lock - Out Front Mount Pro,,Quad Lock,Accessories > Handy,Accessories > Handy,"accessory, Handy, imported-2025-08-07, imported-ecom, Quad Lock, Zubehör",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,62.90,69.90,true,true,'9348943001946,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/1330414-2021-07-02-17-29-44-352px.jpg?v=1754584793,1,Quad Lock - Out Front Mount Pro,false,Quad Lock - Out Front Mount Pro,,,,,,new,FALSE,Quad Lock,,,,,,,,,,g,,40.00,active
aerothan-tube-sv19fe-mtb-29-6275-622-ib-40mm,AEROTHAN TUBE SV19FE MTB+ 29 62/75-622 IB 40mm,,SCHWALBE,Parts > Wheels,Parts > Wheels,"accessory, imported-2025-08-07, imported-ecom, Räder, SCHWALBE, Teile",true,Title,Default Title,,,,,,,,'91331,0.0,shopify,deny,manual,29.90,34.90,true,true,'4026495866187,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/download_7c0e8dac-9baa-43b0-a5fd-288f563f6588.jpg?v=1754584791,1,AEROTHAN TUBE SV19FE MTB+ 29 62/75-622 IB 40mm,false,AEROTHAN TUBE SV19FE MTB+ 29,,,,,10461173,new,FALSE,SCHWALBE,,,,,,,,,,g,,12.79,active
ersatzbelag-fuer-bremsschuh-fuer-hydraulikbremsen,Ersatzbelag für Bremsschuh für Hydraulikbremsen,<p>Ersatzbeläge für hydraulische Bremsen (z.B. Magura HS 11/HS33)</p>,ACID,Parts > Brakes,Parts > Brakes,"accessory, ACID, Bremsen, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,'93664,0.0,shopify,deny,manual,9.50,,true,true,'4054571164445,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/getimage_7e798bf7-1d91-4e22-b589-63654d038446.png?v=1754584791,1,Ersatzbelag für Bremsschuh für Hydraulikbremsen,false,Pattini freno,Ersatzbeläge für hydraulische Bremsen (z.B. Magura HS 11/HS33),,,,93664,new,FALSE,ACID,,,,,,,,,,g,,2.48,active
saddle-sequence-cmpt,Saddle SEQUENCE CMPT,,ACID,Parts > Saddles,Parts > Saddles,"accessory, ACID, imported-2025-08-07, imported-ecom, Sattel, Teile",true,Title,Default Title,,,,,,,,'94834,0.0,shopify,deny,manual,22.90,26.90,true,true,'4054571230485,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/94834-f1-00.png?v=1754584789,1,Saddle SEQUENCE CMPT,false,Saddle SEQUENCE CMPT,,,,,94834,new,FALSE,ACID,,,,,,,,,,g,,10.38,active
acid-carrier-basket-30-trunk-rilink-20,ACID Carrier Basket 30 Trunk RILink 2.0,"<p>Der ACID Gepäckträgerkorb 30 Trunk RILink 2.0 lässt sich an allen ACID und CUBE RILink Gepäckträgern schnell und sicher fixieren. Mit 30 Litern Volumen transportiert er die Sporttasche ins Fitnesstudio oder bringt den großen Wochenendeinkauf sicher nach Hause. Das reflektierende Logo erhöht die Sicherheit im Straßenverkehr, dank verstärkter Bodenkonstruktion ist er noch langlebiger als das Vorgängermodell.</p>",ACID,Accessories > Baskets,Accessories > Baskets,"accessory, ACID, basket, carrier, imported-2025-08-07, imported-ecom, Körbe, storage, Zubehör",true,Title,Default Title,,,,,,,,'93359,2.0,shopify,deny,manual,39.90,44.90,true,true,'4054571163882,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/93359-f1-00.png?v=1754584787,1,ACID Carrier Basket 30 Trunk RILink 2.0,false,ACID Carrier Basket 30 Trunk RILink 2.0,Der ACID Gepäckträgerkorb 30 Trunk RILink 2.0 lässt sich an allen ACID und CUBE RILink Gepäckträgern schnell und sicher fixieren. Mit 30 Litern Volumen transpor,,,,93359,new,FALSE,ACID,,,,,,,,,,g,,14.35,active
shimano-ladekabel-ew-ec300-di2-1500mm-box,Shimano Ladekabel EW-EC300 Di2 1500mm Box,,SHIMANO,Parts > Gears and Transmission,Parts > Gears and Transmission,"accessory, Getriebe und Übersetzung, imported-2025-08-07, imported-ecom, SHIMANO, Teile",true,Title,Default Title,,,,,,,,86.80710,0.0,shopify,deny,manual,55.00,,true,true,'4550170889807,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/86-80710-01-1.webp?v=1754584785,1,Shimano Ladekabel EW-EC300 Di2 1500mm Box,false,Shimano Ladekabel EW-EC300 Di2 1500mm Box,,,,,86.80710,new,FALSE,SHIMANO,,,,,,,,,,g,,25.00,active
dub-kurbelarmgarnitur-zu-powermeter-mtb-xx1-eagle-175mm-ohne-powermeter-spider-expo,DUB Kurbelarmgarnitur zu Powermeter MTB XX1 Eagle 175mm (ohne Powermeter Spider) EXPO,,SRAM,Accessories > Bike Computers,Accessories > Bike Computers,"bicycle, bike, Bike computer, imported-2025-08-07, imported-ecom, SRAM, traditional, Zubehör",true,Title,Default Title,,,,,,,,D7556U,0.0,shopify,deny,manual,227.00,435.00,true,true,'710845839283,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/d7556u.jpg?v=1754584784,1,DUB Kurbelarmgarnitur zu Powermeter MTB XX1 Eagle 175mm (ohne Powermeter Spider) EXPO,false,Crank Arm Assembly XX1 Eagle DUB 8Bolt 175 Grey (BB/Spider/Chainrings not included),,,,,D7556U,new,FALSE,SRAM,,,,,,,,,,g,,210.07,active
kmc-catena-e101-1-velocit-tech-argento,KMC catena e101 1 velocità tech argento,,KMC,Parts > Gears and Transmission,Parts > Gears and Transmission,"accessory, Getriebe und Übersetzung, imported-2025-08-07, imported-ecom, KMC, Teile",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,59.00,,true,true,'4715575897479,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/207082-01-1024.png?v=1754584784,1,KMC catena e101 1 velocità tech argento,false,KMC catena e101 1 velocità tech argento,,,,,,new,FALSE,KMC,,,,,,,,,,g,,44.00,active
perno-21-36-38-15x110-kaboltx-pinch-axle-assy,Perno 21 36-38 15x110 KaboltX Pinch Axle Assy,,FOX,Parts > Wheels,Parts > Wheels,"accessory, FOX, imported-2025-08-07, imported-ecom, Räder, Teile",true,Title,Default Title,,,,,,,,820-09-071-KIT,0.0,shopify,deny,manual,34.00,,true,true,'821973386492,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/30-79197.jpg?v=1754584782,1,Perno 21 36-38 15x110 KaboltX Pinch Axle Assy,false,Perno 21 36-38 15x110 KaboltX Pinch Axle Assy,,,,,30.79197,new,FALSE,FOX,,,,,,,,,,g,,25.00,active
jagwire-shift-cable-housing-45mm-lex-sl-kevlar-reinforced-lubricated-10m-gold-zhb705,Jagwire -  SHIFT CABLE HOUSING  4.5MM LEX-SL KEVLAR REINFORCED LUBRICATED 10M GOLD ZHB705,,Jagwire,Parts > Gears and Transmission,Parts > Gears and Transmission,"accessory, Getriebe und Übersetzung, imported-2025-08-07, imported-ecom, Jagwire, Teile",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,59.00,,true,true,'4715910025888,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/204578-01-1024.png?v=1754584782,1,Jagwire -  SHIFT CABLE HOUSING  4.5MM LEX-SL KEVLAR REINFORCED LUBRICATED 10M GOLD ZHB705,false,Jagwire -  SHIFT CABLE HOUSING  4.5MM LEX-SL KEVLAR REINFORCED LUBRICATED 10M GOLD ZHB705,,,,,,new,FALSE,Jagwire,,,,,,,,,,g,,33.50,active
cassetta-xx1-xg-1299-gold-12s-10-52t,Cassetta XX1 XG-1299 gold 12s 10-52t,,SRAM,Parts > Gears and Transmission,Parts > Gears and Transmission,"accessory, Getriebe und Übersetzung, imported-2025-08-07, imported-ecom, SRAM, Teile",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,325.00,499.00,true,true,'710845853081,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/d7559g.jpg?v=1754584781,1,Cassetta XX1 XG-1299 gold 12s 10-52t,false,Cassetta XX1 XG-1299 gold 12s 10-52t,,,,,,new,FALSE,SRAM,,,,,,,,,,g,,316.54,active
raceface-next-r-cinch-crankarm-rf136-no-box,RACEFACE - NEXT R CINCH CRANKARM (RF136) - no box,,Race Face,Parts > Gears and Transmission,Parts > Gears and Transmission,"accessory, Getriebe und Übersetzung, imported-2025-08-07, imported-ecom, Race Face, Teile",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,250.00,499.00,true,true,'821973344805,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/race-face-next-r-cinch-crankarm-rf136-carbon-red17.png?v=1754584781,1,RACEFACE - NEXT R CINCH CRANKARM (RF136) - no box,false,RACEFACE - NEXT R CINCH CRANKARM (RF136) - no box,,,,,,new,FALSE,Race Face,,,,,,,,,,g,,247.50,active
hope-front-brake-tech-3-v4-red-no-box,Hope - Front Brake TECH-3 V4 Red - no box,,HOPE,Parts > Brakes,Parts > Brakes,"accessory, Bremsen, HOPE, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,159.00,219.00,true,true,'5055168061108,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/5055168061108-600x600.jpg?v=1754584778,1,Hope - Front Brake TECH-3 V4 Red - no box,false,Hope - Feno Anteriore TECH-3 V4 Red,,,,,,new,FALSE,HOPE,,,,,,,,,,g,,133.00,active
thule-asse-perno-12x148mm-m12x175-maxle-192-or-198mm,THULE - Asse Perno 12X148mm (M12x1.75) Maxle (192 or 198mm),,THULE,Parts > Wheels,Parts > Wheels,"accessory, imported-2025-08-07, imported-ecom, Räder, Teile, THULE",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,69.00,,true,true,'872299045433,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/1208.jpg?v=1754584777,1,THULE - Asse Perno 12X148mm (M12x1.75) Maxle (192 or 198mm),false,THULE - Asse Perno 12X148mm (M12x1.75) Maxle (192 or 198mm),,,,,,new,FALSE,THULE,,,,,,,,,,g,,47.12,active
shimano-adattatore-freni-a-disco-sm-ma-postmountv-180mm,SHIMANO - Adattatore freni a disco SM-MA Postmountv 180mm,,SHIMANO,Parts > Brakes,Parts > Brakes,"accessory, Bremsen, imported-2025-08-07, imported-ecom, SHIMANO, Teile",true,Title,Default Title,,,,,,,,ESMMAF180PP2A,0.0,shopify,deny,manual,11.20,,true,true,'192790506128,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/73-49694-plg.webp?v=1754584777,1,SHIMANO - Adattatore freni a disco SM-MA Postmountv 180mm,false,SHIMANO - Adattatore freni a disco SM-MA Postmountv 180mm,,,,,73.49694,new,FALSE,SHIMANO,,,,,,,,,,g,,5.20,active
pedali-cube-hpp,Pedali CUBE HPP,,GODSPEED ebike,General,General,"bicycle, godspeed-ebike, imported-2025-08-07, imported-ecom",true,Title,Default Title,,,,,,,,'93150,0.0,shopify,deny,manual,26.90,,true,true,'4250589499757,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/93150-0.png?v=1754584776,1,Pedali CUBE HPP,false,Pedali CUBE HPP,,,,,93150,new,FALSE,,,,,,,,,,,g,,9.39,active
pneumatico-lugano-ii-700x25c-pieghevole-black,Pneumatico Lugano II 700x25C pieghevole black,,SCHWALBE,Parts > Wheels,Parts > Wheels,"accessory, imported-2025-08-07, imported-ecom, Räder, SCHWALBE, Teile",true,Title,Default Title,,,,,,,,24.77386,0.0,shopify,deny,manual,30.90,,true,true,'4026495864817,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/24-77387-001.webp?v=1754584775,1,Pneumatico Lugano II 700x25C pieghevole black,false,Pneumatico Lugano II 700x25C pieghevole black,,,,,24.77386,new,FALSE,SCHWALBE,,,,,,,,,,g,,15.65,active
pedali-105-pd-r7000-spd-l-con-tacchette-sm-sh11-nere,Pedali 105 PD-R7000 SPD-L con Tacchette SM-SH11 Nere,,SHIMANO,Parts > Pedals,Parts > Pedals,"accessory, imported-2025-08-07, imported-ecom, Pedale, SHIMANO, Teile",true,Title,Default Title,,,,,,,,64.72670,0.0,shopify,deny,manual,125.00,,true,true,'4524667866282,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/64-72670.webp?v=1754584774,1,Pedali 105 PD-R7000 SPD-L con Tacchette SM-SH11 Nere,false,Pedali 105 PD-R7000 SPD-L con Tacchette SM-SH11 Nere,,,,,64.72670,new,FALSE,SHIMANO,,,,,,,,,,g,,74.50,active
cleat-set-sm-sh11-spd-sl-6,Cleat set SM-SH11 SPD-SL / 6°,,SHIMANO,Parts,Parts,"accessory, imported-2025-08-07, imported-ecom, SHIMANO, Teile",true,Title,Default Title,,,,,,,,64.26326,0.0,shopify,deny,manual,23.90,,true,true,'4550170646875,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/64-26326-02.webp?v=1754584774,1,Cleat set SM-SH11 SPD-SL / 6°,false,Cleat set SM-SH11 SPD-SL / 6°,,,,,64.26326,new,FALSE,SHIMANO,,,,,,,,,,g,,11.00,active
pedal-ultegra-pd-r8000-spd-l-mit-cleat-sm-sh11,Pedal ULTEGRA PD-R8000 SPD-L mit Cleat SM-SH11,,SHIMANO,Parts > Pedals,Parts > Pedals,"accessory, imported-2025-08-07, imported-ecom, Pedale, SHIMANO, Teile",true,Title,Default Title,,,,,,,,IPDR8000,0.0,shopify,deny,manual,145.00,,true,true,'689228646292,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/64-69286.webp?v=1754584772,1,Pedal ULTEGRA PD-R8000 SPD-L mit Cleat SM-SH11,false,Pedali ULTEGRA PD-R8000 SPD-L con Tacchette SM-SH11,,,,,64.69286,new,FALSE,SHIMANO,,,,,,,,,,g,,69.25,active
orca-m31eltd-pwr-51-tanzanite-matt-carbon-raw-matt,ORCA M31eLTD PWR 51 Tanzanite (Matt) - Carbon Raw (Matt),,Orbea,Bikes > Road,Bikes > Road,"bike, carbon-frame, imported-2025-08-07, imported-ecom, lightweight, Orbea, racing, Road, traditional, Velos",true,Title,Default Title,,,,,,,,WC1214C,20000.0,shopify,deny,manual,4199.00,5799.00,true,true,'8434446494000,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/wc1214c.jpg?v=1754584770,1,ORCA M31eLTD PWR 51 Tanzanite (Matt) - Carbon Raw (Matt),false,ORCA M31eLTD PWR 51 Tanzanite (Matt) - Carbon Raw (Matt),,,,,WC1214C,new,FALSE,Orbea,,,,,,,,,,g,,3579.32,active
orca-m20iteam-51-ivory-white-burgundy-gloss-vulcano-matt,ORCA M20iTEAM 51 Ivory White-Burgundy (Gloss)-Vulcano (Matt),,Orbea,Bikes > Road,Bikes > Road,"bicycle, bike, imported-2025-08-07, imported-ecom, Orbea, racing, Road, traditional, Velos",true,Title,Default Title,,,,,,,,WC1208C,20000.0,shopify,deny,manual,4199.00,5799.00,true,true,'8434446493713,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/wc1208c.jpg?v=1754584766,1,ORCA M20iTEAM 51 Ivory White-Burgundy (Gloss)-Vulcano (Matt),false,ORCA M20iTEAM 51 Ivory White-Burgundy (Gloss)-Vulcano (Matt),,,,,WC1208C,new,FALSE,Orbea,,,,,,,,,,g,,3579.32,active
bosch-cable-power-more-250mm-bes-3,Bosch Cable Power More 250mm BES 3,,Bosch,Parts > Bosch,Parts > Bosch,"accessory, Bosch, e-bike, electric, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,'18618,0.0,shopify,deny,manual,32.90,,true,true,'4054571192608,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/18618-d-1.jpg?v=1754584765,1,Bosch Cable Power More 250mm BES 3,false,Bosch Cable Power More 250mm BES 3,,,,,18618,new,FALSE,Bosch,,,,,,,,,,g,,16.94,active
bosch-cable-power-more-150mm-bes-3,Bosch Cable Power More 150mm BES 3,,Bosch,Parts > Bosch,Parts > Bosch,"accessory, Bosch, e-bike, electric, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,'18621,0.0,shopify,deny,manual,32.90,,true,true,'4054289010416,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/18621-d-1.jpg?v=1754584764,1,Bosch Cable Power More 150mm BES 3,false,Bosch Cable Power More 150mm BES 3,,,,,18621,new,FALSE,Bosch,,,,,,,,,,g,,16.94,active
bosch-cable-power-more-300mm-bes-3,Bosch Cable Power More 300mm BES 3,,Bosch,Parts > Bosch,Parts > Bosch,"accessory, Bosch, e-bike, electric, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,'18622,0.0,shopify,deny,manual,32.90,,true,true,'4054289010423,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/18622-f1-1.png?v=1754584764,1,Bosch Cable Power More 300mm BES 3,false,Bosch Cable Power More 300mm BES 3,,,,,18622,new,FALSE,Bosch,,,,,,,,,,g,,15.34,active
bosch-display-kiox-500,Bosch Display Kiox 500,,Bosch,Parts > Bosch,Parts > Bosch,"accessory, Bosch, e-bike, electric, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,'18623,0.0,shopify,deny,manual,129.00,,true,true,'4054571231970,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/18623-f1-1.png?v=1754584763,1,Bosch Display Kiox 500,false,Bosch Display Kiox 500,,,,,18623,new,FALSE,Bosch,,,,,,,,,,g,,77.15,active
braccio-di-supporto-per-schermo-bds36yy-318-mm,"Braccio di supporto per schermo BDS36YY, 31.8 mm",,Bosch,Accessories > Handy,Accessories > Handy,"accessory, Bosch, Handy, imported-2025-08-07, imported-ecom, Zubehör",false,Title,Default Title,,,,,,,,EB13100005,0.0,shopify,deny,manual,7.90,,true,true,'4054289005542,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/56-83019.jpg?v=1754584761,1,"Braccio di supporto per schermo BDS36YY, 31.8 mm",false,"Braccio di supporto per schermo BDS36YY, 31.8 mm",,,,,56.83019,new,FALSE,Bosch,,,,,,,,,,g,,4.80,draft
schwalbe-aerothan-tube-sv19e-mtb-29,"Schwalbe - AEROTHAN TUBE SV19E MTB 29""",,SCHWALBE,Parts > Wheels,Parts > Wheels,"accessory, imported-2025-08-07, imported-ecom, Räder, SCHWALBE, Teile",true,Title,Default Title,,,,,,,,'10400263,0.0,shopify,deny,manual,21.50,29.90,true,true,'4026495776608,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/download_6b4e4255-90de-44b6-93dc-0cad76079988.jpg?v=1754584761,1,"Schwalbe - AEROTHAN TUBE SV19E MTB 29""",false,"Schwalbe - AEROTHAN TUBE SV19E MTB 29""",,,,,10400263,new,FALSE,SCHWALBE,,,,,,,,,,g,,15.75,active
sattle-nuance-cmpt,Sattle NUANCE CMPT,"<p>Der ACID NUANCE CMPT Sattel ist für Straßenradfahrer konzipiert, die gute Performance und bequemen Komfort zu einem erschwinglichen Preis suchen. Hergestellt aus hochwertigen Materialien, ist dieser Sattel darauf ausgerichtet, Dein Fahrerlebnis auf asphaltierten Wegen zu verbessern. Mit einer T-förmigen Sattelkontur bietet der ACID NUANCE CMPT maximalen Platz für die Beine und sorgt so für eine geschmeidige Fahrdynamik. Die verkürzte Sattelnase ermöglicht Dir eine perfekte Einstellung, während der ergonomische Entlastungskanal den Druck im empfindlichen Genitalbereich lindert und so den Komfort auf langen Fahrten gewährleistet. Ausgestattet mit einem integrierten SILink ist das Anbringen kompatibler Zubehörteile schnell und praktisch und ermöglicht es Dir, Dein Setup für jede Fahrt individuell anzupassen. Optimiert für eine gestreckte Sitzposition (C) bietet der ACID NUANCE CMPT Sattel eine perfekte Mischung aus Preis und Leistung und ist somit die ideale Wahl für alle gelegentlichen Fahrten auf harten Untergründen.</p>",ACID,Parts > Saddles,Parts > Saddles,"accessory, ACID, imported-2025-08-07, imported-ecom, Sattel, Teile",true,Title,Default Title,,,,,,,,'94848,0.0,shopify,deny,manual,21.90,26.90,true,true,'4054571230621,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/94848-f1-00.png?v=1754584761,1,Sattle NUANCE CMPT,false,Saddle NUANCE CMPT,"Der ACID NUANCE CMPT Sattel ist für Straßenradfahrer konzipiert, die gute Performance und bequemen Komfort zu einem erschwinglichen Preis suchen. Hergestellt au",,,,94848,new,FALSE,ACID,,,,,,,,,,g,,10.38,active
